timestamp,tweet_text,username,followers_count
2020-06-03 10:30:01,"b'@TIinExile .  @narendramodi  , @JPNadda , Does this exposes the hidden ultra secular face of @BJP4India \xe2\x9d\x93  #BJP is slowly indulging in #Muslim Appeasement just like other anti-Hindu political parties\xe2\x9d\x97  Check this \xf0\x9f\x91\x8a\xe2\x98\xb9 Hindutva \xc2\xbb BJP @amitmalviya @AmitShah  @Tejasvi_Surya @girirajsinghbjp'",b'saySaffron',4392
2020-06-03 10:27:38,"b'After Amphan\xe2\x80\x99s destruction, BJP has been on the ground to help rebuild #Bengal.The\rentire country under the leadership of Shri @narendramodi will help rebuild Bengal to its\rformer glory.Give us a call at 9727 294 294..... #BanglarNabanirman https://t.co/8k2dLIMdge'",b'santunandi01',2168
2020-06-03 10:24:19,b'@BJP4India @narendramodi All those who had corruption charges either joined BJP or fled the country whilst BJP is in power.',b'naveelaw',217
2020-06-03 10:23:24,"b""Those Who Knows How 2 Rule Will Look In2 Peoples When dey Need. Those who doesn't,Will Play Cheap Games. Thought wen saw BJP distributing Foods Vs TMC Not Issuing guidelines 4 travelling in Trains.. #CycloneNisarga #HBDFatherOfCorruption #NarendraModi #Kerala #bengalfightsamphan""",b'IndiaConquers',0
2020-06-03 10:20:15,b'@chitranayal09 @CommonMan2014 @LevinaNeythiri @nrajabpcl @swetamishraa @Anil_J_INDIA @Dr_MR_Satapathy @nair_hena @Anju1951Purohit @KSMANN @narendramodi @majorgauravarya @desertfox61I @SoniaGurnani19 @ParasKGhelani @shitul905 @savitha_rao @MajorPoonia @sangitaRchopra @Richa_Anand73 @ModiBrigade_Ind @dhaval8456 @lakshmianand96 @OnlineRajan__ @Hamara_Desh @Ramesh_BJP @GauravModified @NationalistIn14 @meenakshisharan @aprnh19 @namoArunima @Pankaj_NaMo @0mNam0 @pn906 @drrajinder1984 @AbhinandanKaul @Bobbyamit76 @mahendra3 @rajagopalan8 @naturaize @dauntingsh @SortedEagle @Sowmiya07939778 @mohana5121966 @anilp68 @Manishapangark1 @Stuti8220 @tmmenon @i__Mystic Never in the past was India taken so seriously. @narendramodi ji has been a game-changer who has redefined Indian diplomacy in which every country in the world wants to befriend India\xf0\x9f\x87\xae\xf0\x9f\x87\xb3 https://t.co/7tp3tt5A30',b'ArunDeshpande20',1583
2020-06-03 10:18:31,"b'@AdityaTrivedi_ NIA/CBI plz investigate, how Rohingya/Bangladeshi getting Aadhar cards from AAP BJP take action Don\xe2\x80\x99t let go,so that they don\xe2\x80\x99t dare to repeat.Complaint against this in Court/Police under strict FIR to arrest/punish\xf0\x9f\x99\x8f @BJP4Delhi @narendramodi @AmitShah @adeshguptabjp @M_Lekhi'",b'Nishant67107344',847
2020-06-03 10:18:29,"b'After Amphan\xe2\x80\x99s destruction, BJP has been on the ground to help rebuild #Bengal.The\rentire country under the leadership of Shri @narendramodi will help rebuild Bengal to its\rformer glory.Give us a call at 9727 294 294..... #BanglarNabanirman https://t.co/6aJLcLt2Uc'",b'AyanRej',32
2020-06-03 10:16:22,b'@narendramodi @PMOIndia #Narendermodi #IndiaThatIsBharat #BJP #AAP #Congress #AmitShah @AmitShahOffice. Request to PM to say few words regarding universal basic income which is already implemented in many countries.',b'Ayush30293557',2
2020-06-03 10:15:45,b'@zoo_bear This is common charecteristics of BJP starting from @narendramodi',b'KT62779984',162
2020-06-03 10:14:18,b'@chitranayal09 @ArunDeshpande20 @nrajabpcl @swetamishraa @Anil_J_INDIA @Dr_MR_Satapathy @Anju1951Purohit @KSMANN @narendramodi @majorgauravarya @desertfox61I @SoniaGurnani19 @ParasKGhelani @shitul905 @LevinaNeythiri @savitha_rao @MajorPoonia @sangitaRchopra @Richa_Anand73 @ModiBrigade_Ind @dhaval8456 @lakshmianand96 @OnlineRajan__ @Hamara_Desh @Ramesh_BJP @GauravModified @NationalistIn14 @meenakshisharan @aprnh19 @namoArunima @Pankaj_NaMo @0mNam0 @pn906 @drrajinder1984 @AbhinandanKaul @Bobbyamit76 @mahendra3 @rajagopalan8 @naturaize @dauntingsh @SortedEagle @Sowmiya07939778 @mohana5121966 @anilp68 @Manishapangark1 @Stuti8220 @tmmenon @i__Mystic @HeritageCitizen This is what congress was so proud of . Sitting at the corner seat with sealed mouth',b'nair_hena',2883
2020-06-03 10:13:41,"b'@vinod_bansal BJP help/take action legally against culprits  Don\xe2\x80\x99t pardon/let go,sothat they don\xe2\x80\x99t dare to repeat. Complaint in Court/Police under strict FIR to arrest/punish\xf0\x9f\x99\x8f @AmitShah @narendramodi @BJP4India @mlkhattar @anilvijminister @myogiadityanath @RSSorg @BJYM @ABVPVoice @BJPHaryana'",b'Nishant67107344',847
2020-06-03 10:13:36,b'Top 5 CMs in this IANS C Voter survey report are all Non BJP ruled CMs not even a single CM from BJP in top 5. Pity. This report says a thousand words @BJP4India @INCIndia @bjd_odisha @ShivSena @ysrcongofficial @OfficeofUT @narendramodi @AmitShah @JPNadda @RahulGandhi https://t.co/uNuPvtflzv',b'RajeshGDhingra',110
2020-06-03 10:12:44,b'@PiyushGoyal @narendramodi @GeM_India BJP should try #EliminatingHonesty whatever is left of it',b'zykaar',253
2020-06-03 10:09:30,b'@chitranayal09 @nrajabpcl @swetamishraa @Anil_J_INDIA @Dr_MR_Satapathy @nair_hena @Anju1951Purohit @KSMANN @narendramodi @majorgauravarya @desertfox61I @SoniaGurnani19 @ParasKGhelani @shitul905 @LevinaNeythiri @savitha_rao @MajorPoonia @sangitaRchopra @Richa_Anand73 @ModiBrigade_Ind @dhaval8456 @lakshmianand96 @OnlineRajan__ @Hamara_Desh @Ramesh_BJP @GauravModified @NationalistIn14 @meenakshisharan @aprnh19 @namoArunima @Pankaj_NaMo @0mNam0 @pn906 @drrajinder1984 @AbhinandanKaul @Bobbyamit76 @mahendra3 @rajagopalan8 @naturaize @dauntingsh @SortedEagle @Sowmiya07939778 @mohana5121966 @anilp68 @Manishapangark1 @Stuti8220 @tmmenon @i__Mystic @HeritageCitizen The world leaders know that Narendra Modi is NOT FOR SALE!! This is make huge difference to the image of India which is in sharp contrast to the earlier UP regime!! Country is recognized by Leader who leads \xf0\x9f\x87\xae\xf0\x9f\x87\xb3\xf0\x9f\x98\x8a\xf0\x9f\x99\x8f https://t.co/1H2Q901Pdg',b'ArunDeshpande20',1583
2020-06-03 10:09:24,b'@Human64299240 @Gupta31Kumar @narendramodi177 @narendramodi @realDonaldTrump Do whatever.....you leftists(Deshdrohis)  cant beat modiji   Majority of India supports Modiji! 69% of India supports BJP  You chamchas  bark  non sense every day....but you think by doing this you can win.   But the reality is you are losing....',b'Punit81539773',18
2020-06-03 10:07:57,b'@KailashOnline @MamataOfficial @narendramodi Lol. This man is growing a beard to gain #Muslim votes for a state with 70% Hindus.   Bengal Jihadi Party or BJP is a JOKE!  @Iyervval @abhijitmajumder @swapan55 @anirbanganguly @rishibagree @TajinderBagga https://t.co/sXHIgGzmrs',b'PahariPiyali',669
2020-06-03 10:07:31,"b'@BJP4India @KandarpaAruna @narendramodi Ensure  state level admissions remain corruption, nepotism free at least in BJP ruled states !'",b'AkshayakrP',9
2020-06-03 10:07:20,"b""@sulagnadey234 @KailashOnline @BJP4Bengal @MamataOfficial @narendramodi This is Karnataka's Health Minister who is taking part in a procession in Chitradurga But they forget about #socialdistancing norms  Are you sure that #BJP leaders are really concerned about #Covid_19 pandemic?? or Do they want to spread this disease more?? https://t.co/0097vSCFUn""",b'tctithi414',226
2020-06-03 10:05:03,b'@adeshguptabjp @BJP4Delhi @narendramodi @JPNadda @AmitShah @blsanthosh @ShyamSJaju @BJP4India Hahaha... BJP me imandari....',b'VikasBh7096',25
2020-06-03 10:02:00,"b'@KailashOnline @BJP4Bengal @MamataOfficial @narendramodi #AmphanCyclone and the #Covid_19 pandemic - these are not the priority of #BJP now They are concerned about the election So, they have started playing dirty politics &amp; spreding #Fakenews for political propaganda https://t.co/Jun0VgwCiI'",b'sulagnadey234',486
2020-06-03 10:01:45,"b'Our workers are on the ground to help ordinary people. From distributing relief material to taking care of reinstating the economy, the BJP is going to help Bengal. #BanglarNabanirman @KailashOnline @BJP4Bengal @narendramodi @AmitShah @BJP4India @MenonArvindBJP @DilipGhoshBJP https://t.co/MbljFf6pU8'",b'RakeshSinghKol',208
2020-06-03 10:01:40,b'@Stuti8220 @sangitaRchopra @ArunDeshpande20 @swetamishraa @Anil_J_INDIA @Dr_MR_Satapathy @nair_hena @Anju1951Purohit @KSMANN @chitranayal09 @narendramodi @majorgauravarya @desertfox61I @SoniaGurnani19 @ParasKGhelani @shitul905 @LevinaNeythiri @savitha_rao @MajorPoonia @Richa_Anand73 @ModiBrigade_Ind @dhaval8456 @lakshmianand96 @OnlineRajan__ @Hamara_Desh @Ramesh_BJP @GauravModified @NationalistIn14 @meenakshisharan @aprnh19 @namoArunima @Pankaj_NaMo @0mNam0 @pn906 @drrajinder1984 @AbhinandanKaul @mahendra3 @rajagopalan8 @naturaize @dauntingsh @SortedEagle @Sowmiya07939778 @mohana5121966 @anilp68 @Manishapangark1 @smritiirani @makeinindia @VBRGK_Acharya @TOIIndiaNews From 0\xe2\x9e\xa1\xef\xb8\x8fRs 7KCrore &amp; 2nd largest PPE mfg in\xf0\x9f\x8c\x8fIn just 2 Months a whopping 4.5 lakh/day production &amp; ready to export transformation https://t.co/5lMuBHJ15R #AatmanirbharBharat \xf0\x9f\x92\x90@smritiirani ji https://t.co/CEZbPUm91w https://t.co/ng1Tzrza7A https://t.co/tUkXP8QFA8',b'nrajabpcl',1283
2020-06-03 10:01:12,"b'#BanglarNabanirman PM @narendramodi has already announced a relief package of 1000 crores for West Bengal while BJP volunteers are helping locals rebuild. The nation stands with you, Bengal. It\xe2\x80\x99s time to rebuild and bounce back. #BanglarNabanirman'",b'CHIRANJ64499346',189
2020-06-03 09:57:12,b'#Maskmovement  Puducherry BJP General Secretary @embalamrselvam distributed Face Masks to the people of Chinna Veerampattinam Village of Manavely Mandal. During the Mask distribution he also explained the #1YearOfModi2 success  @narendramodi @AmitShah @JPNadda @blsanthosh https://t.co/BhvUUpTawp',b'BJP4Manavely',30
2020-06-03 09:55:20,b'@drramansingh @narendramodi Plz follow  @Akhileshgargbjp',b'bjp_nis',1953
2020-06-03 09:52:10,"b""@ArunDeshpande20 @nrajabpcl @KSMANN @nair_hena @swetamishraa @Anil_J_INDIA @Anju1951Purohit @chitranayal09 @narendramodi @majorgauravarya @desertfox61I @SoniaGurnani19 @ParasKGhelani @shitul905 @LevinaNeythiri @savitha_rao @MajorPoonia @sangitaRchopra @Richa_Anand73 @ModiBrigade_Ind @dhaval8456 @lakshmianand96 @OnlineRajan__ @Hamara_Desh @Ramesh_BJP @GauravModified @NationalistIn14 @meenakshisharan @aprnh19 @namoArunima @Pankaj_NaMo @0mNam0 @pn906 @drrajinder1984 @AbhinandanKaul @Bobbyamit76 @mahendra3 @rajagopalan8 @naturaize @dauntingsh @SortedEagle @Sowmiya07939778 @mohana5121966 @anilp68 @Manishapangark1 @Stuti8220 @tmmenon @souindia @Wangchuk66 @InstantKarmaaa Absolutely. Many notorious media exists in our country taking advantage of freedom of speech n expression, they don't hesitate to create ruckus leading to antinational movement, but their Voice was choked when students Democratic Move in Chin's Tianenmen Square  put under Dozers""",b'Dr_MR_Satapathy',2176
2020-06-03 09:50:08,"b'@BJP4India @narendramodi I voted for BJP and was proud to be called Bhakt . But now repent  for  my decision. Nothing has been done by this government for homebuyers.they were , are,  and will be getting looted by all. This govt can not protect is sure. RERA, NCLT, NCDRc are all made ineffective .'",b'manojahuja1981',41
2020-06-03 09:49:47,b'BJP National President Shri @JPNadda has appointed Prof. S Tikendra Singh as State President of Manipur BJP. @BJP4India @narendramodi @JPNadda @AmitShah @vijai63  https://t.co/YeNl2yu1zx https://t.co/caLzIHRSir',b'UK4Modi2024',839
2020-06-03 09:48:04,"b'@narendramodi sir please hear my request as when i am calling to your secretary, rbi they never solve my problem and now saying call to banking Secretary. Really now i will never vote for bjp enough is enough and moreover now tell maximum person not to vote bjp.'",b'samaygupta2',1
2020-06-03 09:45:25,"b'@AbhishBanerj @MODIfiedVikas Arre Bhai, Till .@narendramodi &amp; .@AmitShah have colleagues like .@rsprasad &amp; .@PrakashJavdekar  who are in snooze mode 24/7, nothing will change in #India under #BJP Rule.  Example, \xf0\x9f\x91\x89Google removed Indian apps from playstore, yet our ministers are sleeping.'",b'CruxOfSoul',61
2020-06-03 09:44:19,b'Why Piyush Fail Goyal has not been Derailed from his ministry?Is that only due to your Charan bandana?Where is your patriotism modi -Mr.PM from BJP??? @narendramodi @PMOIndia @JPNadda',b'shivadisciple',59
2020-06-03 09:44:12,"b'@ippatel BJP help/take action legally against culprits  Don\xe2\x80\x99t pardon/let go,sothat they don\xe2\x80\x99t dare to repeat. Complaint in Court/Police under strict FIR to arrest/punish\xf0\x9f\x99\x8f @AmitShah @narendramodi @BJP4India @BJP4Keralam @BJYM @KeralaABVP @RSSorg @VHPDigital @BajrangdalOrg @Tejasvi_Surya'",b'Nishant67107344',847
2020-06-03 09:43:58,"b'@BYVijayendra @Rgl4bjp @narendramodi @BSYBJP @PMOIndia @JPNadda @AmitShah @byadavbjp @BJP4Karnataka @nalinkateel @BYRBJP @PMuralidharRao Control the sleeper cells mla in bjp , yatnal and gang , they are only the enemies for bjp Karnataka for next election'",b'CreloadedSma',51
2020-06-03 09:43:28,b'@RaghuRaju_MP Confused guy! Political prostitution is no good!! Encouragement from BJP is bad!!  @ysjagan  @narendramodi  @AmitShah  @GVLNRAO  @klnbjp  @VSReddy_MP',b'KinnRussom',1
2020-06-03 09:43:06,b'@sudhirchaudhary @sundarpichai And you removed truth from your channel .is it pressure from @narendramodi or bjp. @subhashchandra know it better.',b'DeepakD49677738',8
2020-06-03 09:40:37,"b'After Amphan\xe2\x80\x99s destruction, BJP has been on the ground to help rebuild Bengal. The entire country under the leadership of Shri Narendra Modi will help rebuild Bengal to its former glory. Give us a call at 9727294294 #BanglarNabanirman @narendramodi @AmitShah @JPNadda @samit_dash'",b'ManabMatiya',439
2020-06-03 09:39:41,"b'#BanglarNabanirman PM @narendramodi has already announced a relief package of 1000 crores for West Bengal while BJP volunteers are helping locals rebuild. The nation stands with you, Bengal. It\xe2\x80\x99s time to rebuild and bounce back. #BanglarNabanirman'",b'indrajeetmaximo',63
2020-06-03 09:39:06,"b'@adeshguptabjp @BJP4Delhi @narendramodi @JPNadda @AmitShah @blsanthosh @ShyamSJaju @BJP4India Congratulations Aadesh ji.very difficult task to head Delhi BJP, Hope you can take along all the senior leaders and fight the inefficient, incompetent  Kejriwal sarkar.'",b'mohangargg',265
2020-06-03 09:38:44,b'#EliminatingCorruption The 6 years of @narendramodi Govt &amp; #1YearOfModi2 has been consistent in its fight against corruption . Transparency at all levels &amp; use of technology to achieve 100% delivery have been cornerstones of this Govt . https://t.co/KrYYGY4qUv',b'bjp_arjav',1389
2020-06-03 09:37:53,"b""@NavyaKrishnaG @BJP4Telangana @narendramodi @BJP4India It's the truth and a genuine survey conducted all over India. Even, Non BJP states public gave more than 65% marks to our Prime minister.""",b'AnilksharmaP',64
2020-06-03 09:37:18,b'#EliminatingCorruption The 6 years of @narendramodi Govt &amp; #1YearOfModi2 has been consistent in its fight against corruption . Transparency at all levels &amp; use of technology to achieve 100% delivery have been cornerstones of this Govt . https://t.co/x5RbKZUafL',b'bjp_arjav',1389
2020-06-03 09:28:05,b'@narendramodi @ArvindKejriwal  @CPDelhi @DCPNEastDelhi then and even today the @delhipolice is under the control of bjp govt and still the same https://t.co/L6Cej5efIb https://t.co/ZC2bF8U8Oy',b'Helpways1',75
2020-06-03 09:24:58,"b'Many many Congratulations to pabung Prof. S.Tiken Singh ji on appointment as the new President,  BJP Manipur Pradesh. Best wishes to Prof. Tiken Singh ji.\xf0\x9f\x99\x8f\xf0\x9f\x99\x8f\xf0\x9f\x99\x8f @narendramodi @JPNadda @majayjamwal @blsanthosh @Ramlal @RanjanRajkuma11 @NBirenSingh @BiswajitThongam @Th_Radheshyam https://t.co/Lop9TFgg6J'",b'MenjorM',30
2020-06-03 09:24:41,b'As soon as #LockDown was announced @narendramodi kept its best foot forward for the benefit poor who were first to suffer . With zero pilferage the benefits reached almost 39 Cr poor people . Food grains were distributed to 80Cr people . @nsitharaman @ianuragthakur https://t.co/IZJlUuoBaZ',b'bjp_nilgiris',7
2020-06-03 09:24:33,b'Salutg @narendramodi govt for showing iron first to CHINA for its behavior in Ladakh.  Salutg our defense forces for showing &amp; protectg our Nation pride.  Jai Hind  @BJP4India @blsanthosh @JPNadda @BJP4TamilNadu @CTRavi_BJP',b'KarthikThiru126',528
2020-06-03 09:24:22,"b'BJP cadre has reached out to more than 10,000affected families through its on-ground relief efforts. People of Bengal have been infused with new hope that together we will come out of this crisis soon. #BanglarNabanirman @narendramodi @AmitShah @JPNadda @me_locket @DilipGhoshBJP https://t.co/xn1Jfoe3NS'",b'ManabMatiya',439
2020-06-03 09:23:03,b'@KSaurabh_SW @dr_maheshsharma @narendramodi @rajnathsingh @AmitShah @myogiadityanath @JPNadda @poonam_mahajan @swatantrabjp @MrYaduvansh @RajeevS81693969 @amitsha90195932 @santoshjha1983 @chauhansaabpc @shakya_fms29 @ManojKukreti85 @vikashkatiyarin @Annupanditbjp @arunyadavIND @sandeep_sh_bjp Congratulations \xf0\x9f\x99\x8f\xf0\x9f\x91\x8c\xf0\x9f\x91\x8f',b'Rsuribhardwaj',234
2020-06-03 09:22:29,"b'India does not care for Moody\xe2\x80\x99s mood ,we are strong and will remain so \xe0\xa4\x86\xe0\xa4\xa4\xe0\xa5\x8d\xe0\xa4\xae\xe0\xa4\xa8\xe0\xa4\xbf\xe0\xa4\xb0\xe0\xa5\x8d\xe0\xa4\xad\xe0\xa4\xb0 \xe0\xa4\xad\xe0\xa4\xbe\xe0\xa4\xb0\xe0\xa4\xa4 @BJP4Delhi @JPNadda @PMOIndia @PMOIndia_RC @LtGovDelhi @narendramodi @TajinderBagga @Arnab5222 @RSGUPTA_BJP @PrakashJavdekar @SriSri @SharmaKhemchand @AmitShah @sudhirchaudhary @jeetensingh https://t.co/kH3mB0xXd5'",b'rajshreealok5',1305
2020-06-03 09:21:31,"b""@Subbarao_BJP @BJP4India @BJPLive @narendramodi @punarutthana @RSSorg @vhpitcell @friendsofrss @BJP_RSS @LiveFromNagpur @youthindia2020 These Cross Sheep's doesn't know National Anthem and fighting for Rights.. STINKY PAID ARTIST https://t.co/TodMXObTl7""",b'Siva10855681',7
2020-06-03 09:20:51,"b'@ArunDeshpande20 @KLSachdeva2 @nrajabpcl @swetamishraa @Anil_J_INDIA @Dr_MR_Satapathy @nair_hena @Anju1951Purohit @KSMANN @chitranayal09 @narendramodi @majorgauravarya @desertfox61I @SoniaGurnani19 @ParasKGhelani @shitul905 @LevinaNeythiri @savitha_rao @MajorPoonia @sangitaRchopra @Richa_Anand73 @ModiBrigade_Ind @dhaval8456 @lakshmianand96 @OnlineRajan__ @Hamara_Desh @Ramesh_BJP @GauravModified @NationalistIn14 @meenakshisharan @aprnh19 @namoArunima @Pankaj_NaMo @0mNam0 @pn906 @drrajinder1984 @AbhinandanKaul @Bobbyamit76 @mahendra3 @rajagopalan8 @naturaize @dauntingsh @SortedEagle @Sowmiya07939778 @mohana5121966 @anilp68 @Manishapangark1 @Stuti8220 @tmmenon @i__Mystic Ya same here ,before they look different way to our country n public. Atleast now Pakistan &amp; China thinks twice before any action.The Whole world know what is the ability n capability we have . THANKS TO MODI ji.We can do anything ,u given us confidence.'",b'navigatoryadav',32
